ATAI,20110623,37200000,20110623,37500000,10.11,1,10.11,100
ATEC,20110623,37200000,20110623,37500000,3.52,1,3.52,100
ATHN,20110623,37200000,20110623,37500000,40.7545,20,40.7540909090909,2200
ATHX,20110623,37200000,20110623,37500000,2.6599,1,2.6599,1493
ATMI,20110623,37200000,20110623,37500000,18.825,6,18.825,600
ATML,20110623,37200000,20110623,37500000,13.0268351973684,304,13.0274951611221,47945
ATPG,20110623,37200000,20110623,37500000,14.8705409937888,161,14.8708413916764,31789
ATRC,20110623,37200000,20110623,37500000,12.115,4,12.115,400
ATRN,20110623,37200000,20110623,37500000,2.6301,1,2.6301,327
ATSG,20110623,37200000,20110623,37500000,6.42166666666667,12,6.42565217391304,2300
ATVI,20110623,37200000,20110623,37500000,11.2971435816165,631,11.2963971468017,152110
ATX,20110623,37200000,20110623,37500000,11.2228571428571,7,11.221872659176,1068
AUDC,20110623,37200000,20110623,37500000,4.47,1,4.47,100
AUTH,20110623,37200000,20110623,37500000,2.3,1,2.3,100
AUXL,20110623,37200000,20110623,37500000,19.2716946428571,56,19.2709133333333,6000
AVAV,20110623,37200000,20110623,37500000,33.03744,105,33.0387868965517,14500
AVEO,20110623,37200000,20110623,37500000,18.1799666666667,9,18.18935,2000
AVGO,20110623,37200000,20110623,37500000,35.7805057347671,279,35.7797491895078,33930
AVID,20110623,37200000,20110623,37500000,17.6025,12,17.6023076923077,1300
AVII,20110623,37200000,20110623,37500000,1.38,2,1.38,1100
AVNR,20110623,37200000,20110623,37500000,3.323375,120,3.32556261777764,31309
AVNW,20110623,37200000,20110623,37500000,3.77133333333333,30,3.77133333333333,3000
AXAS,20110623,37200000,20110623,37500000,3.17329189189189,148,3.17229297658863,29900
AXTI,20110623,37200000,20110623,37500000,7.69785714285714,14,7.69884615384615,2600
AZPN,20110623,37200000,20110623,37500000,15.5162848484848,66,15.5163941176471,6800
BABY,20110623,37200000,20110623,37500000,15.2014285714286,7,15.2025,800
BAMM,20110623,37200000,20110623,37500000,3.36,1,3.36,100
BANF,20110623,37200000,20110623,37500000,37.55,4,37.55,400
BANRD,20110623,37200000,20110623,37500000,17.459,10,17.459,1000
BBBB,20110623,37200000,20110623,37500000,40.0463611111111,54,40.0421074380165,6050
BBBY,20110623,37200000,20110623,37500000,56.3066278610354,1468,56.30455382985,179759
BBEP,20110623,37200000,20110623,37500000,19.180188,25,19.1738404761905,4200
BBGI,20110623,37200000,20110623,37500000,3.92,3,3.92,300
BBND,20110623,37200000,20110623,37500000,2.2475,4,2.248,500
BBOX,20110623,37200000,20110623,37500000,29.8833333333333,3,29.8833333333333,300
BBRG,20110623,37200000,20110623,37500000,21.9988888888889,9,21.9988888888889,900
BCON,20110623,37200000,20110623,37500000,1.3,1,1.3,126
BCPC,20110623,37200000,20110623,37500000,40.1191222222222,9,40.1191222222222,900
BCRX,20110623,37200000,20110623,37500000,3.73649333333333,15,3.737,4600
BCSI,20110623,37200000,20110623,37500000,21.5668242424242,33,21.5668242424242,3300
BDE,20110623,37200000,20110623,37500000,7.62857142857143,7,7.62857142857143,700
BDGE,20110623,37200000,20110623,37500000,22.19,1,22.19,135
BEAT,20110623,37200000,20110623,37500000,5.03125,8,5.03111111111111,900
BEAV,20110623,37200000,20110623,37500000,38.2308683544304,79,38.2318119047619,8400
BEBE,20110623,37200000,20110623,37500000,6.01597938144329,194,6.01659070990359,22820
BECN,20110623,37200000,20110623,37500000,22.043564,25,22.0430724137931,2900
BELFB,20110623,37200000,20110623,37500000,19.87,1,19.87,100
BEXP,20110623,37200000,20110623,37500000,25.7802208400646,619,25.7760009045778,92861
BGCP,20110623,37200000,20110623,37500000,7.86747407407408,27,7.86762336182336,3510
BGFV,20110623,37200000,20110623,37500000,7.93,2,7.93,200
